Data,Producer_1,Producer_2,Producer_3,Total
2019-05-31 01:45:00,0.0,0.0,0.0,0.0
2019-05-31 02:00:00,0.0,0.0,0.0,0.0
2019-05-31 02:15:00,0.0,0.0,0.0,0.0
2019-05-31 02:30:00,0.0,0.0,0.0,0.0
2019-05-31 02:45:00,0.0,0.0,0.0,0.0
2019-05-31 03:00:00,0.0,0.0,0.0,0.0
2019-05-31 03:15:00,0.0,0.0,0.0,0.0
2019-05-31 03:30:00,0.0,0.0,0.0,0.0
2019-05-31 03:45:00,0.0,0.0,0.0,0.0
2019-05-31 04:00:00,0.0,0.0,0.0,0.0
2019-05-31 04:15:00,0.0,0.0,0.0,0.0
2019-05-31 04:30:00,0.0,0.0,0.0,0.0
2019-05-31 04:45:00,0.0,0.0,0.0,0.0
2019-05-31 05:00:00,0.0,0.0,0.0,0.0
2019-05-31 05:15:00,0.0,0.0,0.0,0.0
2019-05-31 05:30:00,0.001,0.0,0.0,0.0
2019-05-31 05:45:00,0.004,0.001,0.001,0.0
2019-05-31 06:00:00,0.011,0.004,0.003,0.0
2019-05-31 06:15:00,0.026,0.01,0.005,0.003
2019-05-31 06:30:00,0.054,0.023,0.009,0.031
2019-05-31 06:45:00,0.103,0.05,0.015,0.074
2019-05-31 07:00:00,0.181,0.104,0.022,0.155
2019-05-31 07:15:00,0.294,0.199,0.03,0.286
2019-05-31 07:30:00,0.444,0.339,0.038,0.527
2019-05-31 07:45:00,0.628,0.518,0.047,1.175
2019-05-31 08:00:00,0.836,0.714,0.056,1.654
2019-05-31 08:15:00,1.06,0.907,0.069,2.064
2019-05-31 08:30:00,1.29,1.084,0.089,2.479
2019-05-31 08:45:00,1.518,1.244,0.126,2.894
2019-05-31 09:00:00,1.739,1.389,0.19,3.281
2019-05-31 09:15:00,1.95,1.521,0.291,3.653
2019-05-31 09:30:00,2.15,1.639,0.429,4.18
2019-05-31 09:45:00,2.339,1.743,0.592,4.782
2019-05-31 10:00:00,2.516,1.833,0.765,5.2
2019-05-31 10:15:00,2.681,1.909,0.935,5.577
2019-05-31 10:30:00,2.83,1.97,1.102,5.979
2019-05-31 10:45:00,2.962,2.013,1.274,6.32
2019-05-31 11:00:00,3.075,2.038,1.456,6.594
2019-05-31 11:15:00,3.167,2.045,1.652,6.83
2019-05-31 11:30:00,3.231,2.034,1.857,7.254
2019-05-31 11:45:00,3.244,2.006,2.062,7.495
2019-05-31 12:00:00,3.167,1.964,2.252,7.718
2019-05-31 12:15:00,2.964,1.916,2.416,7.833
2019-05-31 12:30:00,2.644,1.874,2.546,7.847
2019-05-31 12:45:00,2.288,1.843,2.643,6.195
2019-05-31 13:00:00,2.023,1.825,2.709,5.711
2019-05-31 13:15:00,1.947,1.816,2.749,5.976
2019-05-31 13:30:00,2.078,1.814,2.771,6.805
2019-05-31 13:45:00,2.36,1.816,2.779,6.1
2019-05-31 14:00:00,2.696,1.816,2.775,7.919
2019-05-31 14:15:00,2.989,1.81,2.762,8.059
2019-05-31 14:30:00,3.173,1.798,2.739,8.03
2019-05-31 14:45:00,3.237,1.779,2.703,7.87
2019-05-31 15:00:00,3.201,1.757,2.656,7.722
2019-05-31 15:15:00,3.095,1.732,2.598,7.544
2019-05-31 15:30:00,2.935,1.703,2.529,7.3
2019-05-31 15:45:00,2.727,1.668,2.451,6.984
2019-05-31 16:00:00,2.474,1.622,2.364,6.576
2019-05-31 16:15:00,2.177,1.563,2.267,6.149
2019-05-31 16:30:00,1.842,1.488,2.158,5.643
2019-05-31 16:45:00,1.48,1.396,2.035,5.041
2019-05-31 17:00:00,1.118,1.289,1.896,4.375
2019-05-31 17:15:00,0.792,1.168,1.743,3.465
2019-05-31 17:30:00,0.537,1.035,1.578,2.89
2019-05-31 17:45:00,0.366,0.894,1.404,2.54
2019-05-31 18:00:00,0.27,0.746,1.224,2.19
2019-05-31 18:15:00,0.223,0.599,1.041,1.839
2019-05-31 18:30:00,0.201,0.459,0.859,1.481
2019-05-31 18:45:00,0.187,0.335,0.684,1.122
2019-05-31 19:00:00,0.174,0.233,0.523,0.825
2019-05-31 19:15:00,0.159,0.158,0.381,0.591
2019-05-31 19:30:00,0.142,0.107,0.264,0.412
2019-05-31 19:45:00,0.122,0.074,0.175,0.283
2019-05-31 20:00:00,0.101,0.053,0.112,0.223
2019-05-31 20:15:00,0.08,0.038,0.07,0.174
2019-05-31 20:30:00,0.058,0.025,0.042,0.115
2019-05-31 20:45:00,0.038,0.015,0.024,0.042
2019-05-31 21:00:00,0.022,0.008,0.013,0.0
2019-05-31 21:15:00,0.011,0.003,0.006,0.0
2019-05-31 21:30:00,0.004,0.001,0.002,0.0
2019-05-31 21:45:00,0.002,0.0,0.001,0.0
2019-05-31 22:00:00,0.0,0.0,0.0,0.0
2019-05-31 22:15:00,0.0,0.0,0.0,0.0
2019-05-31 22:30:00,0.0,0.0,0.0,0.0
2019-05-31 22:45:00,0.0,0.0,0.0,0.0
2019-05-31 23:00:00,0.0,0.0,0.0,0.0
2019-05-31 23:15:00,0.0,0.0,0.0,0.0
2019-05-31 23:30:00,0.0,0.0,0.0,0.0
2019-05-31 23:45:00,0.0,0.0,0.0,0.0
2019-06-01 00:00:00,0.0,0.0,0.0,0.0
2019-06-01 00:15:00,0.0,0.0,0.0,0.0
2019-06-01 00:30:00,0.0,0.0,0.0,0.0
2019-06-01 00:45:00,0.0,0.0,0.0,0.0
2019-06-01 01:00:00,0.0,0.0,0.0,0.0
2019-06-01 01:15:00,0.0,0.0,0.0,0.0
2019-06-01 01:30:00,0.0,0.0,0.0,0.0
2019-06-01 01:45:00,0.0,0.0,0.0,0.0
2019-06-01 02:00:00,0.0,0.0,0.0,0.0
2019-06-01 02:15:00,0.0,0.0,0.0,0.0
2019-06-01 02:30:00,0.0,0.0,0.0,0.0
2019-06-01 02:45:00,0.0,0.0,0.0,0.0
2019-06-01 03:00:00,0.0,0.0,0.0,0.0
2019-06-01 03:15:00,0.0,0.0,0.0,0.0
2019-06-01 03:30:00,0.0,0.0,0.0,0.0
2019-06-01 03:45:00,0.0,0.0,0.0,0.0
2019-06-01 04:00:00,0.0,0.0,0.0,0.0
2019-06-01 04:15:00,0.0,0.0,0.0,0.0
2019-06-01 04:30:00,0.0,0.0,0.0,0.0
2019-06-01 04:45:00,0.0,0.0,0.0,0.0
2019-06-01 05:00:00,0.0,0.0,0.0,0.0
2019-06-01 05:15:00,0.0,0.0,0.0,0.0
2019-06-01 05:30:00,0.001,0.0,0.0,0.0
2019-06-01 05:45:00,0.004,0.001,0.0,0.0
2019-06-01 06:00:00,0.012,0.004,0.001,0.0
2019-06-01 06:15:00,0.028,0.011,0.002,0.0
2019-06-01 06:30:00,0.059,0.025,0.004,0.023
2019-06-01 06:45:00,0.112,0.055,0.008,0.072
2019-06-01 07:00:00,0.194,0.111,0.014,0.155
2019-06-01 07:15:00,0.309,0.204,0.023,0.338
2019-06-01 07:30:00,0.457,0.341,0.037,0.567
2019-06-01 07:45:00,0.633,0.514,0.055,1.162
2019-06-01 08:00:00,0.833,0.703,0.078,1.632
2019-06-01 08:15:00,1.05,0.89,0.106,2.06
2019-06-01 08:30:00,1.275,1.062,0.141,2.497
2019-06-01 08:45:00,1.5,1.217,0.182,2.928
2019-06-01 09:00:00,1.72,1.354,0.233,3.341
2019-06-01 09:15:00,1.93,1.473,0.298,3.744
2019-06-01 09:30:00,2.126,1.572,0.384,4.117
2019-06-01 09:45:00,2.308,1.65,0.501,4.441
2019-06-01 10:00:00,2.472,1.708,0.65,4.726
2019-06-01 10:15:00,2.613,1.748,0.827,5.328
2019-06-01 10:30:00,2.719,1.776,1.018,5.612
2019-06-01 10:45:00,2.769,1.794,1.213,5.956
2019-06-01 11:00:00,2.751,1.804,1.408,6.19
2019-06-01 11:15:00,2.673,1.806,1.606,6.511
2019-06-01 11:30:00,2.562,1.802,1.807,5.63
2019-06-01 11:45:00,2.448,1.796,2.01,6.012
2019-06-01 12:00:00,2.34,1.794,2.207,7.259
2019-06-01 12:15:00,2.236,1.804,2.385,5.277
2019-06-01 12:30:00,2.138,1.828,2.529,7.7
2019-06-01 12:45:00,2.051,1.858,2.633,5.881
2019-06-01 13:00:00,1.985,1.887,2.703,6.516
2019-06-01 13:15:00,1.961,1.904,2.75,7.376
2019-06-01 13:30:00,2.003,1.905,2.779,6.008
2019-06-01 13:45:00,2.112,1.892,2.794,5.811
2019-06-01 14:00:00,2.229,1.87,2.797,7.889
2019-06-01 14:15:00,2.261,1.843,2.788,8.169
2019-06-01 14:30:00,2.159,1.816,2.766,6.13
2019-06-01 14:45:00,1.962,1.793,2.732,6.806
2019-06-01 15:00:00,1.76,1.774,2.687,6.095
2019-06-01 15:15:00,1.629,1.756,2.629,5.316
2019-06-01 15:30:00,1.595,1.732,2.561,5.671
2019-06-01 15:45:00,1.627,1.697,2.484,6.56
2019-06-01 16:00:00,1.667,1.648,2.397,5.151
2019-06-01 16:15:00,1.654,1.584,2.301,6.12
2019-06-01 16:30:00,1.548,1.504,2.193,5.735
2019-06-01 16:45:00,1.338,1.41,2.07,5.094
2019-06-01 17:00:00,1.056,1.302,1.931,4.37
2019-06-01 17:15:00,0.765,1.182,1.776,3.5
2019-06-01 17:30:00,0.521,1.052,1.609,2.934
2019-06-01 17:45:00,0.355,0.912,1.433,2.58
2019-06-01 18:00:00,0.261,0.764,1.252,2.23
2019-06-01 18:15:00,0.215,0.615,1.067,1.881
2019-06-01 18:30:00,0.194,0.472,0.882,1.514
2019-06-01 18:45:00,0.182,0.344,0.702,1.151
2019-06-01 19:00:00,0.17,0.239,0.535,0.833
2019-06-01 19:15:00,0.155,0.161,0.388,0.601
2019-06-01 19:30:00,0.137,0.109,0.268,0.393
2019-06-01 19:45:00,0.116,0.075,0.176,0.278
2019-06-01 20:00:00,0.093,0.053,0.112,0.229
2019-06-01 20:15:00,0.07,0.037,0.068,0.168
2019-06-01 20:30:00,0.049,0.024,0.039,0.082
2019-06-01 20:45:00,0.03,0.014,0.021,0.012
2019-06-01 21:00:00,0.016,0.007,0.01,0.0
2019-06-01 21:15:00,0.007,0.003,0.004,0.0
2019-06-01 21:30:00,0.003,0.001,0.001,0.0
2019-06-01 21:45:00,0.001,0.0,0.0,0.0
2019-06-01 22:00:00,0.0,0.0,0.0,0.0
2019-06-01 22:15:00,0.0,0.0,0.0,0.0
2019-06-01 22:30:00,0.0,0.0,0.0,0.0
2019-06-01 22:45:00,0.0,0.0,0.0,0.0
2019-06-01 23:00:00,0.0,0.0,0.0,0.0
2019-06-01 23:15:00,0.0,0.0,0.0,0.0
2019-06-01 23:30:00,0.0,0.0,0.0,0.0
2019-06-01 23:45:00,0.0,0.0,0.0,0.0
2019-06-02 00:00:00,0.0,0.0,0.0,0.0
2019-06-02 00:15:00,0.0,0.0,0.0,0.0
2019-06-02 00:30:00,0.0,0.0,0.0,0.0
2019-06-02 00:45:00,0.0,0.0,0.0,0.0
2019-06-02 01:00:00,0.0,0.0,0.0,0.0
2019-06-02 01:15:00,0.0,0.0,0.0,0.0
2019-06-02 01:30:00,0.0,0.0,0.0,0.0
2019-06-02 01:45:00,0.0,0.0,0.0,0.0
2019-06-02 02:00:00,0.0,0.0,0.0,0.0
2019-06-02 02:15:00,0.0,0.0,0.0,0.0
2019-06-02 02:30:00,0.0,0.0,0.0,0.0
2019-06-02 02:45:00,0.0,0.0,0.0,0.0
2019-06-02 03:00:00,0.0,0.0,0.0,0.0
2019-06-02 03:15:00,0.0,0.0,0.0,0.0
2019-06-02 03:30:00,0.0,0.0,0.0,0.0
2019-06-02 03:45:00,0.0,0.0,0.0,0.0
2019-06-02 04:00:00,0.0,0.0,0.0,0.0
2019-06-02 04:15:00,0.0,0.0,0.0,0.0
2019-06-02 04:30:00,0.0,0.0,0.0,0.0
2019-06-02 04:45:00,0.0,0.0,0.0,0.0
2019-06-02 05:00:00,0.0,0.0,0.0,0.0
2019-06-02 05:15:00,0.0,0.0,0.0,0.0
2019-06-02 05:30:00,0.002,0.001,0.0,0.0
2019-06-02 05:45:00,0.006,0.003,0.001,0.0
2019-06-02 06:00:00,0.015,0.007,0.004,0.0
2019-06-02 06:15:00,0.035,0.016,0.008,0.003
2019-06-02 06:30:00,0.072,0.034,0.016,0.037
2019-06-02 06:45:00,0.133,0.066,0.025,0.122
2019-06-02 07:00:00,0.223,0.122,0.037,0.258
2019-06-02 07:15:00,0.342,0.213,0.05,0.432
2019-06-02 07:30:00,0.489,0.347,0.064,0.659
2019-06-02 07:45:00,0.66,0.516,0.082,1.185
2019-06-02 08:00:00,0.849,0.7,0.108,1.701
2019-06-02 08:15:00,1.045,0.876,0.146,2.084
2019-06-02 08:30:00,1.234,1.025,0.202,2.547
2019-06-02 08:45:00,1.407,1.143,0.277,2.894
2019-06-02 09:00:00,1.562,1.236,0.369,3.449
2019-06-02 09:15:00,1.71,1.318,0.474,3.183
2019-06-02 09:30:00,1.86,1.402,0.59,3.558
2019-06-02 09:45:00,2.013,1.491,0.712,4.526
2019-06-02 10:00:00,2.168,1.581,0.838,4.756
2019-06-02 10:15:00,2.323,1.668,0.964,4.661
2019-06-02 10:30:00,2.477,1.75,1.098,5.303
2019-06-02 10:45:00,2.62,1.824,1.243,5.882
2019-06-02 11:00:00,2.731,1.886,1.4,5.841
2019-06-02 11:15:00,2.786,1.931,1.563,6.974
2019-06-02 11:30:00,2.76,1.964,1.731,6.479
2019-06-02 11:45:00,2.642,1.989,1.905,6.44
2019-06-02 12:00:00,2.446,2.01,2.085,7.348
2019-06-02 12:15:00,2.212,2.025,2.258,5.706
2019-06-02 12:30:00,1.993,2.029,2.4,6.795
2019-06-02 12:45:00,1.824,2.017,2.493,6.75
2019-06-02 13:00:00,1.71,1.988,2.526,5.279
2019-06-02 13:15:00,1.622,1.938,2.492,6.724
2019-06-02 13:30:00,1.524,1.872,2.399,6.802
2019-06-02 13:45:00,1.407,1.803,2.279,5.424
2019-06-02 14:00:00,1.311,1.757,2.182,4.03
2019-06-02 14:15:00,1.285,1.748,2.15,4.064
2019-06-02 14:30:00,1.334,1.767,2.173,5.545
2019-06-02 14:45:00,1.417,1.779,2.197,6.237
2019-06-02 15:00:00,1.493,1.754,2.162,6.137
2019-06-02 15:15:00,1.534,1.687,2.049,4.907
2019-06-02 15:30:00,1.521,1.596,1.891,5.265
2019-06-02 15:45:00,1.445,1.506,1.744,5.184
2019-06-02 16:00:00,1.325,1.431,1.645,3.602
2019-06-02 16:15:00,1.203,1.373,1.597,3.745
2019-06-02 16:30:00,1.109,1.319,1.567,4.271
2019-06-02 16:45:00,1.042,1.25,1.507,3.764
2019-06-02 17:00:00,0.981,1.144,1.38,4.797
2019-06-02 17:15:00,0.911,1.006,1.194,2.872
2019-06-02 17:30:00,0.834,0.863,0.993,2.265
2019-06-02 17:45:00,0.769,0.745,0.828,1.864
2019-06-02 18:00:00,0.727,0.664,0.721,1.704
2019-06-02 18:15:00,0.703,0.607,0.655,2.005
2019-06-02 18:30:00,0.672,0.552,0.598,2.523
2019-06-02 18:45:00,0.616,0.485,0.527,1.646
2019-06-02 19:00:00,0.536,0.407,0.439,1.252
2019-06-02 19:15:00,0.445,0.328,0.349,1.134
2019-06-02 19:30:00,0.355,0.255,0.266,0.663
2019-06-02 19:45:00,0.273,0.192,0.196,0.687
2019-06-02 20:00:00,0.199,0.136,0.138,0.501
2019-06-02 20:15:00,0.134,0.089,0.091,0.196
2019-06-02 20:30:00,0.082,0.052,0.054,0.062
2019-06-02 20:45:00,0.045,0.026,0.029,0.03
2019-06-02 21:00:00,0.022,0.011,0.014,0.0
2019-06-02 21:15:00,0.009,0.004,0.006,0.0
2019-06-02 21:30:00,0.003,0.001,0.002,0.0
2019-06-02 21:45:00,0.001,0.0,0.001,0.0
2019-06-02 22:00:00,0.0,0.0,0.0,0.0
2019-06-02 22:15:00,0.0,0.0,0.0,0.0
2019-06-02 22:30:00,0.0,0.0,0.0,0.0
2019-06-02 22:45:00,0.0,0.0,0.0,0.0
2019-06-02 23:00:00,0.0,0.0,0.0,0.0
2019-06-02 23:15:00,0.0,0.0,0.0,0.0
2019-06-02 23:30:00,0.0,0.0,0.0,0.0
2019-06-02 23:45:00,0.0,0.0,0.0,0.0
2019-06-03 00:00:00,0.0,0.0,0.0,0.0
2019-06-03 00:15:00,0.0,0.0,0.0,0.0
2019-06-03 00:30:00,0.0,0.0,0.0,0.0
2019-06-03 00:45:00,0.0,0.0,0.0,0.0
2019-06-03 01:00:00,0.0,0.0,0.0,0.0
2019-06-03 01:15:00,0.0,0.0,0.0,0.0
2019-06-03 01:30:00,0.0,0.0,0.0,0.0
2019-06-03 01:45:00,0.0,0.0,0.0,0.0
2019-06-03 02:00:00,0.0,0.0,0.0,0.0
2019-06-03 02:15:00,0.0,0.0,0.0,0.0
2019-06-03 02:30:00,0.0,0.0,0.0,0.0
2019-06-03 02:45:00,0.0,0.0,0.0,0.0
2019-06-03 03:00:00,0.0,0.0,0.0,0.0
2019-06-03 03:15:00,0.0,0.0,0.0,0.0
2019-06-03 03:30:00,0.0,0.0,0.0,0.0
2019-06-03 03:45:00,0.0,0.0,0.0,0.0
2019-06-03 04:00:00,0.0,0.0,0.0,0.0
2019-06-03 04:15:00,0.0,0.0,0.0,0.0
2019-06-03 04:30:00,0.0,0.0,0.0,0.0
2019-06-03 04:45:00,0.0,0.0,0.0,0.0
2019-06-03 05:00:00,0.0,0.0,0.0,0.0
2019-06-03 05:15:00,0.0,0.0,0.0,0.0
2019-06-03 05:30:00,0.0,0.0,0.0,0.0
2019-06-03 05:45:00,0.001,0.0,0.0,0.0
2019-06-03 06:00:00,0.003,0.001,0.0,0.0
2019-06-03 06:15:00,0.009,0.004,0.0,0.0
2019-06-03 06:30:00,0.022,0.011,0.001,0.0
2019-06-03 06:45:00,0.045,0.023,0.002,0.008
2019-06-03 07:00:00,0.077,0.044,0.004,0.052
2019-06-03 07:15:00,0.116,0.071,0.007,0.216
2019-06-03 07:30:00,0.159,0.102,0.012,0.303
2019-06-03 07:45:00,0.205,0.135,0.019,0.323
2019-06-03 08:00:00,0.255,0.171,0.029,0.394
2019-06-03 08:15:00,0.308,0.211,0.042,0.526
2019-06-03 08:30:00,0.367,0.255,0.059,0.757
2019-06-03 08:45:00,0.434,0.304,0.079,0.738
2019-06-03 09:00:00,0.517,0.358,0.104,0.815
2019-06-03 09:15:00,0.62,0.42,0.133,1.104
2019-06-03 09:30:00,0.74,0.49,0.169,1.451
2019-06-03 09:45:00,0.873,0.574,0.213,1.666
2019-06-03 10:00:00,1.006,0.673,0.27,1.407
2019-06-03 10:15:00,1.124,0.78,0.347,2.671
2019-06-03 10:30:00,1.217,0.875,0.444,2.858
2019-06-03 10:45:00,1.291,0.936,0.551,2.048
2019-06-03 11:00:00,1.366,0.956,0.656,4.503
2019-06-03 11:15:00,1.467,0.957,0.758,2.239
2019-06-03 11:30:00,1.603,0.968,0.867,2.503
2019-06-03 11:45:00,1.746,1.015,0.992,4.139
2019-06-03 12:00:00,1.857,1.096,1.131,4.777
2019-06-03 12:15:00,1.917,1.202,1.283,4.557
2019-06-03 12:30:00,1.942,1.33,1.465,3.8
2019-06-03 12:45:00,1.963,1.483,1.687,4.726
2019-06-03 13:00:00,2.012,1.65,1.92,6.257
2019-06-03 13:15:00,2.115,1.806,2.096,5.915
2019-06-03 13:30:00,2.276,1.926,2.153,6.637
2019-06-03 13:45:00,2.46,1.988,2.073,6.979
2019-06-03 14:00:00,2.613,1.98,1.894,7.974
2019-06-03 14:15:00,2.703,1.907,1.684,5.31
2019-06-03 14:30:00,2.732,1.792,1.518,6.402
2019-06-03 14:45:00,2.717,1.671,1.452,5.326
2019-06-03 15:00:00,2.673,1.577,1.504,5.274
2019-06-03 15:15:00,2.604,1.525,1.641,5.338
2019-06-03 15:30:00,2.506,1.506,1.787,6.352
2019-06-03 15:45:00,2.37,1.493,1.866,6.561
2019-06-03 16:00:00,2.196,1.463,1.847,6.209
2019-06-03 16:15:00,1.991,1.408,1.763,4.323
2019-06-03 16:30:00,1.756,1.337,1.666,4.887
2019-06-03 16:45:00,1.493,1.263,1.587,4.527
2019-06-03 17:00:00,1.211,1.191,1.518,4.115
2019-06-03 17:15:00,0.942,1.111,1.443,3.274
2019-06-03 17:30:00,0.722,1.015,1.353,2.889
2019-06-03 17:45:00,0.569,0.898,1.247,2.737
2019-06-03 18:00:00,0.478,0.765,1.121,2.343
2019-06-03 18:15:00,0.427,0.628,0.978,2.14
2019-06-03 18:30:00,0.394,0.502,0.824,1.526
2019-06-03 18:45:00,0.366,0.395,0.674,1.343
2019-06-03 19:00:00,0.335,0.311,0.539,1.155
2019-06-03 19:15:00,0.3,0.248,0.42,0.893
2019-06-03 19:30:00,0.26,0.198,0.318,0.741
2019-06-03 19:45:00,0.216,0.157,0.233,0.608
2019-06-03 20:00:00,0.17,0.12,0.163,0.392
2019-06-03 20:15:00,0.124,0.086,0.107,0.312
2019-06-03 20:30:00,0.082,0.057,0.066,0.111
2019-06-03 20:45:00,0.049,0.033,0.037,0.056
2019-06-03 21:00:00,0.026,0.017,0.019,0.003
2019-06-03 21:15:00,0.012,0.008,0.009,0.0
2019-06-03 21:30:00,0.005,0.003,0.003,0.0
2019-06-03 21:45:00,0.002,0.001,0.001,0.0
2019-06-03 22:00:00,0.0,0.0,0.0,0.0
2019-06-03 22:15:00,0.0,0.0,0.0,0.0
2019-06-03 22:30:00,0.0,0.0,0.0,0.0
2019-06-03 22:45:00,0.0,0.0,0.0,0.0
2019-06-03 23:00:00,0.0,0.0,0.0,0.0
2019-06-03 23:15:00,0.0,0.0,0.0,0.0
2019-06-03 23:30:00,0.0,0.0,0.0,0.0
2019-06-03 23:45:00,0.0,0.0,0.0,0.0
2019-06-04 00:00:00,0.0,0.0,0.0,0.0
2019-06-04 00:15:00,0.0,0.0,0.0,0.0
2019-06-04 00:30:00,0.0,0.0,0.0,0.0
2019-06-04 00:45:00,0.0,0.0,0.0,0.0
2019-06-04 01:00:00,0.0,0.0,0.0,0.0
2019-06-04 01:15:00,0.0,0.0,0.0,0.0
2019-06-04 01:30:00,0.0,0.0,0.0,0.0
2019-06-04 01:45:00,0.0,0.0,0.0,0.0
2019-06-04 02:00:00,0.0,0.0,0.0,0.0
2019-06-04 02:15:00,0.0,0.0,0.0,0.0
2019-06-04 02:30:00,0.0,0.0,0.0,0.0
2019-06-04 02:45:00,0.0,0.0,0.0,0.0
2019-06-04 03:00:00,0.0,0.0,0.0,0.0
2019-06-04 03:15:00,0.0,0.0,0.0,0.0
2019-06-04 03:30:00,0.0,0.0,0.0,0.0
2019-06-04 03:45:00,0.0,0.0,0.0,0.0
2019-06-04 04:00:00,0.0,0.0,0.0,0.0
2019-06-04 04:15:00,0.0,0.0,0.0,0.0
2019-06-04 04:30:00,0.0,0.0,0.0,0.0
2019-06-04 04:45:00,0.0,0.0,0.0,0.0
2019-06-04 05:00:00,0.0,0.0,0.0,0.0
2019-06-04 05:15:00,0.0,0.0,0.001,0.0
2019-06-04 05:30:00,0.0,0.0,0.004,0.0
2019-06-04 05:45:00,0.001,0.0,0.014,0.0
2019-06-04 06:00:00,0.003,0.001,0.041,0.0
2019-06-04 06:15:00,0.009,0.004,0.099,0.0
2019-06-04 06:30:00,0.018,0.009,0.2,0.007
2019-06-04 06:45:00,0.035,0.019,0.348,0.288
2019-06-04 07:00:00,0.057,0.035,0.53,0.568
2019-06-04 07:15:00,0.083,0.054,0.73,0.891
2019-06-04 07:30:00,0.108,0.074,0.93,1.201
2019-06-04 07:45:00,0.131,0.09,1.119,1.426
2019-06-04 08:00:00,0.156,0.103,1.293,1.56
2019-06-04 08:15:00,0.191,0.116,1.45,1.743
2019-06-04 08:30:00,0.245,0.136,1.591,1.809
2019-06-04 08:45:00,0.322,0.17,1.716,2.283
2019-06-04 09:00:00,0.42,0.224,1.827,2.346
2019-06-04 09:15:00,0.536,0.3,1.924,2.729
2019-06-04 09:30:00,0.665,0.394,2.009,2.871
2019-06-04 09:45:00,0.798,0.495,2.082,3.662
2019-06-04 10:00:00,0.925,0.594,2.144,3.719
2019-06-04 10:15:00,1.046,0.687,2.196,3.995
2019-06-04 10:30:00,1.172,0.782,2.238,4.098
2019-06-04 10:45:00,1.316,0.884,2.273,4.297
2019-06-04 11:00:00,1.481,0.997,2.3,4.674
2019-06-04 11:15:00,1.655,1.109,2.321,5.156
2019-06-04 11:30:00,1.812,1.209,2.336,5.701
2019-06-04 11:45:00,1.929,1.302,2.345,5.978
2019-06-04 12:00:00,1.996,1.412,2.347,5.229
2019-06-04 12:15:00,2.017,1.558,2.342,5.789
2019-06-04 12:30:00,2.023,1.736,2.333,6.9
2019-06-04 12:45:00,2.081,1.913,2.331,5.812
2019-06-04 13:00:00,2.251,2.056,2.354,5.192
2019-06-04 13:15:00,2.53,2.153,2.416,8.06
2019-06-04 13:30:00,2.841,2.213,2.524,7.111
2019-06-04 13:45:00,3.097,2.244,2.658,8.828
2019-06-04 14:00:00,3.259,2.256,2.783,8.704
2019-06-04 14:15:00,3.341,2.255,2.862,8.375
2019-06-04 14:30:00,3.373,2.241,2.881,8.788
2019-06-04 14:45:00,3.365,2.213,2.844,8.572
2019-06-04 15:00:00,3.303,2.164,2.756,8.431
2019-06-04 15:15:00,3.157,2.092,2.625,8.449
2019-06-04 15:30:00,2.907,2.006,2.474,8.251
2019-06-04 15:45:00,2.56,1.922,2.333,5.645
2019-06-04 16:00:00,2.164,1.85,2.222,6.824
2019-06-04 16:15:00,1.788,1.782,2.125,4.972
2019-06-04 16:30:00,1.484,1.699,2.006,5.596
2019-06-04 16:45:00,1.253,1.584,1.847,4.46
2019-06-04 17:00:00,1.07,1.437,1.657,4.915
2019-06-04 17:15:00,0.912,1.269,1.47,3.215
2019-06-04 17:30:00,0.78,1.1,1.319,2.512
2019-06-04 17:45:00,0.677,0.946,1.217,2.591
2019-06-04 18:00:00,0.599,0.812,1.145,2.96
2019-06-04 18:15:00,0.538,0.691,1.068,2.252
2019-06-04 18:30:00,0.488,0.579,0.961,2.043
2019-06-04 18:45:00,0.442,0.477,0.82,1.796
2019-06-04 19:00:00,0.392,0.384,0.66,1.428
2019-06-04 19:15:00,0.336,0.3,0.501,1.186
2019-06-04 19:30:00,0.275,0.226,0.358,0.697
2019-06-04 19:45:00,0.217,0.165,0.242,0.413
2019-06-04 20:00:00,0.165,0.118,0.156,0.355
2019-06-04 20:15:00,0.122,0.083,0.097,0.275
2019-06-04 20:30:00,0.085,0.055,0.058,0.197
2019-06-04 20:45:00,0.054,0.034,0.032,0.039
2019-06-04 21:00:00,0.03,0.018,0.016,0.0
2019-06-04 21:15:00,0.014,0.009,0.007,0.0
2019-06-04 21:30:00,0.006,0.003,0.002,0.0
2019-06-04 21:45:00,0.002,0.001,0.001,0.0
2019-06-04 22:00:00,0.001,0.0,0.0,0.0
2019-06-04 22:15:00,0.0,0.0,0.0,0.0
2019-06-04 22:30:00,0.0,0.0,0.0,0.0
2019-06-04 22:45:00,0.0,0.0,0.0,0.0
2019-06-04 23:00:00,0.0,0.0,0.0,0.0
2019-06-04 23:15:00,0.0,0.0,0.0,0.0
2019-06-04 23:30:00,0.0,0.0,0.0,0.0
2019-06-04 23:45:00,0.0,0.0,0.0,0.0
2019-06-05 00:00:00,0.0,0.0,0.0,0.0
2019-06-05 00:15:00,0.0,0.0,0.0,0.0
2019-06-05 00:30:00,0.0,0.0,0.0,0.0
2019-06-05 00:45:00,0.0,0.0,0.0,0.0
2019-06-05 01:00:00,0.0,0.0,0.0,0.0
2019-06-05 01:15:00,0.0,0.0,0.0,0.0
2019-06-05 01:30:00,0.0,0.0,0.0,0.0
2019-06-05 01:45:00,0.0,0.0,0.0,0.0
