Data,Producer 1 (kW),Producer 2 (kW),Producer 3 (kW),Total (kW)
2019-07-25 12:00:00,0.537,0.436,0.015,0.988
2019-07-25 13:00:00,0.548,0.429,0.023,1.0
2019-07-25 14:00:00,0.792,0.609,0.033,1.434
2019-07-25 15:00:00,0.64,0.481,0.046,1.167
2019-07-25 16:00:00,0.638,0.432,0.062,1.131
2019-07-25 17:00:00,0.844,0.654,0.081,1.58
2019-07-25 18:00:00,0.847,0.702,0.104,1.654
2019-07-25 19:00:00,0.447,0.341,0.152,0.94
2019-07-25 20:00:00,0.109,0.078,0.073,0.26
2019-07-25 21:00:00,0.0,0.0,0.0,0.0
2019-07-25 22:00:00,0.0,0.0,0.0,0.0
2019-07-25 23:00:00,0.0,0.0,0.0,0.0
2019-07-26 00:00:00,0.0,0.0,0.0,0.0
2019-07-26 01:00:00,0.0,0.0,0.0,0.0
2019-07-26 02:00:00,0.0,0.0,0.0,0.0
2019-07-26 03:00:00,0.0,0.0,0.0,0.0
2019-07-26 04:00:00,0.0,0.0,0.0,0.0
2019-07-26 05:00:00,0.0,0.0,0.0,0.0
2019-07-26 06:00:00,0.003,0.0,0.0,0.004
2019-07-26 07:00:00,0.131,0.088,0.046,0.266
2019-07-26 08:00:00,0.687,0.4,0.241,1.328
2019-07-26 09:00:00,1.853,1.374,0.5,3.727
2019-07-26 10:00:00,1.924,1.469,0.56,3.953
2019-07-26 11:00:00,1.949,1.354,1.14,4.443
2019-07-26 12:00:00,2.503,1.575,1.759,5.837
2019-07-26 13:00:00,3.204,2.035,2.147,7.386
2019-07-26 14:00:00,3.414,2.289,2.589,8.292
2019-07-26 15:00:00,3.271,2.064,2.61,7.944
2019-07-26 16:00:00,2.369,1.75,2.162,6.28
2019-07-26 17:00:00,0.816,1.258,1.658,3.731
2019-07-26 18:00:00,0.287,0.618,1.019,1.924
2019-07-26 19:00:00,0.186,0.142,0.327,0.655
2019-07-26 20:00:00,0.114,0.074,0.076,0.263
2019-07-26 21:00:00,0.0,0.0,0.0,0.001
2019-07-26 22:00:00,0.0,0.0,0.0,0.0
2019-07-26 23:00:00,0.0,0.0,0.0,0.0
2019-07-27 00:00:00,0.0,0.0,0.0,0.0
2019-07-27 01:00:00,0.0,0.0,0.0,0.0
2019-07-27 02:00:00,0.0,0.0,0.0,0.0
2019-07-27 03:00:00,0.0,0.0,0.0,0.0
2019-07-27 04:00:00,0.0,0.0,0.0,0.0
2019-07-27 05:00:00,0.0,0.0,0.0,0.0
2019-07-27 06:00:00,0.0,0.0,0.0,0.0
2019-07-27 07:00:00,0.013,0.02,0.038,0.07
2019-07-27 08:00:00,0.278,0.159,0.185,0.622
2019-07-27 09:00:00,0.625,0.635,0.388,1.648
2019-07-27 10:00:00,0.499,0.428,0.354,1.281
2019-07-27 11:00:00,1.14,0.722,0.516,2.377
2019-07-27 12:00:00,1.19,1.03,1.05,3.269
2019-07-27 13:00:00,1.409,1.196,0.826,3.431
2019-07-27 14:00:00,1.846,1.396,0.865,4.107
2019-07-27 15:00:00,1.615,1.732,1.987,5.334
2019-07-27 16:00:00,1.277,1.683,1.718,4.678
2019-07-27 17:00:00,0.826,1.196,1.492,3.513
2019-07-27 18:00:00,0.332,0.639,0.951,1.922
2019-07-27 19:00:00,0.217,0.159,0.35,0.726
2019-07-27 20:00:00,0.067,0.038,0.045,0.151
2019-07-27 21:00:00,0.0,0.0,0.0,0.0
2019-07-27 22:00:00,0.0,0.0,0.0,0.0
2019-07-27 23:00:00,0.0,0.0,0.0,0.0
2019-07-28 00:00:00,0.0,0.0,0.0,0.0
2019-07-28 01:00:00,0.0,0.0,0.0,0.0
2019-07-28 02:00:00,0.0,0.0,0.0,0.0
2019-07-28 03:00:00,0.0,0.0,0.0,0.0
2019-07-28 04:00:00,0.0,0.0,0.0,0.0
2019-07-28 05:00:00,0.0,0.0,0.0,0.0
2019-07-28 06:00:00,0.001,0.0,0.0,0.002
2019-07-28 07:00:00,0.098,0.089,0.019,0.206
2019-07-28 08:00:00,0.576,0.43,0.119,1.124
2019-07-28 09:00:00,1.767,1.319,0.274,3.36
2019-07-28 10:00:00,2.242,1.91,0.662,4.815
2019-07-28 11:00:00,3.058,2.149,1.252,6.459
2019-07-28 12:00:00,3.453,2.132,2.248,7.834
2019-07-28 13:00:00,1.452,2.098,2.636,6.186
2019-07-28 14:00:00,1.209,2.076,2.694,5.978
2019-07-28 15:00:00,0.938,1.909,2.564,5.411
2019-07-28 16:00:00,1.152,1.7,2.254,5.106
2019-07-28 17:00:00,0.77,1.243,1.749,3.762
2019-07-28 18:00:00,0.205,0.596,1.051,1.851
2019-07-28 19:00:00,0.157,0.115,0.329,0.6
2019-07-28 20:00:00,0.062,0.033,0.038,0.133
2019-07-28 21:00:00,0.0,0.0,0.0,0.0
2019-07-28 22:00:00,0.0,0.0,0.0,0.0
2019-07-28 23:00:00,0.0,0.0,0.0,0.0
2019-07-29 00:00:00,0.0,0.0,0.0,0.0
2019-07-29 01:00:00,0.0,0.0,0.0,0.0
2019-07-29 02:00:00,0.0,0.0,0.0,0.0
2019-07-29 03:00:00,0.0,0.0,0.0,0.0
2019-07-29 04:00:00,0.0,0.0,0.0,0.0
2019-07-29 05:00:00,0.0,0.0,0.0,0.0
2019-07-29 06:00:00,0.0,0.0,0.0,0.001
2019-07-29 07:00:00,0.104,0.076,0.049,0.229
2019-07-29 08:00:00,0.707,0.67,0.16,1.537
2019-07-29 09:00:00,1.368,0.801,0.315,2.484
2019-07-29 10:00:00,2.502,1.662,0.569,4.733
2019-07-29 11:00:00,2.552,2.007,1.109,5.668
2019-07-29 12:00:00,2.542,1.961,2.225,6.728
2019-07-29 13:00:00,2.461,2.038,2.131,6.63
2019-07-29 14:00:00,3.064,2.135,2.34,7.539
2019-07-29 15:00:00,3.05,2.117,2.059,7.225
2019-07-29 16:00:00,2.456,1.843,1.864,6.163
2019-07-29 17:00:00,0.809,1.271,1.516,3.597
2019-07-29 18:00:00,0.384,0.678,0.888,1.95
2019-07-29 19:00:00,0.262,0.187,0.342,0.791
2019-07-29 20:00:00,0.073,0.041,0.055,0.169
2019-07-29 21:00:00,0.0,0.0,0.0,0.0
2019-07-29 22:00:00,0.0,0.0,0.0,0.0
2019-07-29 23:00:00,0.0,0.0,0.0,0.0
2019-07-30 00:00:00,0.0,0.0,0.0,0.0
2019-07-30 01:00:00,0.0,0.0,0.0,0.0
2019-07-30 02:00:00,0.0,0.0,0.0,0.0
2019-07-30 03:00:00,0.0,0.0,0.0,0.0
2019-07-30 04:00:00,0.0,0.0,0.0,0.0
2019-07-30 05:00:00,0.0,0.0,0.0,0.0
2019-07-30 06:00:00,0.003,0.001,0.0,0.004
2019-07-30 07:00:00,0.212,0.117,0.036,0.366
2019-07-30 08:00:00,0.948,0.872,0.087,1.908
2019-07-30 09:00:00,1.925,1.51,0.164,3.599
2019-07-30 10:00:00,2.77,1.988,0.696,5.454
2019-07-30 11:00:00,3.21,2.228,1.358,6.796
2019-07-30 12:00:00,3.426,2.255,2.31,7.992
2019-07-30 13:00:00,3.464,2.134,2.709,8.306
2019-07-30 14:00:00,3.456,2.126,2.704,8.286
2019-07-30 15:00:00,3.218,1.999,2.531,7.748
2019-07-30 16:00:00,2.376,1.661,2.1,6.137
2019-07-30 17:00:00,0.794,1.229,1.697,3.72
2019-07-30 18:00:00,0.28,0.592,1.01,1.882
2019-07-30 19:00:00,0.205,0.148,0.306,0.659
2019-07-30 20:00:00,0.088,0.051,0.06,0.199
2019-07-30 21:00:00,0.0,0.0,0.0,0.001
2019-07-30 22:00:00,0.0,0.0,0.0,0.0
2019-07-30 23:00:00,0.0,0.0,0.0,0.0
2019-07-31 00:00:00,0.0,0.0,0.0,0.0
2019-07-31 01:00:00,0.0,0.0,0.0,0.0
2019-07-31 02:00:00,0.0,0.0,0.0,0.0
2019-07-31 03:00:00,0.0,0.0,0.0,0.0
2019-07-31 04:00:00,0.0,0.0,0.0,0.0
2019-07-31 05:00:00,0.0,0.0,0.0,0.0
2019-07-31 06:00:00,0.003,0.001,0.0,0.005
2019-07-31 07:00:00,0.315,0.189,0.097,0.601
2019-07-31 08:00:00,0.851,0.749,0.174,1.775
2019-07-31 09:00:00,1.78,1.384,0.283,3.446
2019-07-31 10:00:00,2.367,1.74,0.835,4.941
2019-07-31 11:00:00,2.613,1.815,1.212,5.641
2019-07-31 12:00:00,2.442,1.84,1.709,5.99
2019-07-31 13:00:00,2.441,1.726,1.813,5.981
2019-07-31 14:00:00,2.669,1.773,2.029,6.471
2019-07-31 15:00:00,2.242,1.556,1.895,5.693
2019-07-31 16:00:00,1.763,1.304,1.408,4.475
2019-07-31 17:00:00,1.121,1.108,1.337,3.566
2019-07-31 18:00:00,0.392,0.515,0.774,1.682
2019-07-31 19:00:00,0.236,0.166,0.317,0.719
2019-07-31 20:00:00,0.078,0.044,0.052,0.175
2019-07-31 21:00:00,0.0,0.0,0.0,0.0
2019-07-31 22:00:00,0.0,0.0,0.0,0.0
2019-07-31 23:00:00,0.0,0.0,0.0,0.0
2019-08-01 00:00:00,0.0,0.0,0.0,0.0
2019-08-01 01:00:00,0.0,0.0,0.0,0.0
2019-08-01 02:00:00,0.0,0.0,0.0,0.0
2019-08-01 03:00:00,0.0,0.0,0.0,0.0
2019-08-01 04:00:00,0.0,0.0,0.0,0.0
2019-08-01 05:00:00,0.0,0.0,0.0,0.0
2019-08-01 06:00:00,0.001,0.0,0.0,0.002
2019-08-01 07:00:00,0.185,0.081,0.007,0.273
2019-08-01 08:00:00,0.9,0.82,0.046,1.767
2019-08-01 09:00:00,1.861,1.457,0.141,3.459
2019-08-01 10:00:00,2.628,1.889,0.315,4.831
2019-08-01 11:00:00,3.167,2.099,0.588,5.855
2019-08-01 12:00:00,3.447,2.184,0.983,6.614
2019-08-01 13:00:00,3.452,2.097,2.303,7.852
2019-08-01 14:00:00,3.036,1.961,2.547,7.544
2019-08-01 15:00:00,3.225,2.0,2.514,7.739
2019-08-01 16:00:00,2.476,1.69,2.192,6.358
2019-08-01 17:00:00,0.85,1.206,1.693,3.75
2019-08-01 18:00:00,0.249,0.572,1.001,1.822
2019-08-01 19:00:00,0.179,0.126,0.314,0.618
2019-08-01 20:00:00,0.06,0.031,0.04,0.131
2019-08-01 21:00:00,0.0,0.0,0.0,0.0
2019-08-01 22:00:00,0.0,0.0,0.0,0.0
2019-08-01 23:00:00,0.0,0.0,0.0,0.0
2019-08-02 00:00:00,0.0,0.0,0.0,0.0
2019-08-02 01:00:00,0.0,0.0,0.0,0.0
2019-08-02 02:00:00,0.0,0.0,0.0,0.0
2019-08-02 03:00:00,0.0,0.0,0.0,0.0
2019-08-02 04:00:00,0.0,0.0,0.0,0.0
2019-08-02 05:00:00,0.0,0.0,0.0,0.0
2019-08-02 06:00:00,0.0,0.0,0.0,0.0
2019-08-02 07:00:00,0.065,0.039,0.01,0.115
2019-08-02 08:00:00,0.275,0.219,0.133,0.627
2019-08-02 09:00:00,0.636,0.535,0.383,1.553
2019-08-02 10:00:00,1.612,1.446,0.784,3.841
2019-08-02 11:00:00,3.063,2.098,1.29,6.452
2019-08-02 12:00:00,3.406,2.032,2.19,7.628
2019-08-02 13:00:00,3.464,2.069,2.595,8.129
2019-08-02 14:00:00,3.461,2.046,2.664,8.171
2019-08-02 15:00:00,3.251,1.937,2.508,7.697
2019-08-02 16:00:00,2.473,1.719,2.2,6.392
2019-08-02 17:00:00,0.879,1.208,1.696,3.784
2019-08-02 18:00:00,0.24,0.561,0.992,1.793
2019-08-02 19:00:00,0.17,0.12,0.302,0.592
2019-08-02 20:00:00,0.053,0.028,0.032,0.114
2019-08-02 21:00:00,0.0,0.0,0.0,0.0
2019-08-02 22:00:00,0.0,0.0,0.0,0.0
2019-08-02 23:00:00,0.0,0.0,0.0,0.0
2019-08-03 00:00:00,0.0,0.0,0.0,0.0
2019-08-03 01:00:00,0.0,0.0,0.0,0.0
2019-08-03 02:00:00,0.0,0.0,0.0,0.0
2019-08-03 03:00:00,0.0,0.0,0.0,0.0
2019-08-03 04:00:00,0.0,0.0,0.0,0.0
2019-08-03 05:00:00,0.0,0.0,0.0,0.0
2019-08-03 06:00:00,0.0,0.0,0.0,0.0
2019-08-03 07:00:00,0.064,0.046,0.003,0.113
2019-08-03 08:00:00,0.301,0.227,0.029,0.557
2019-08-03 09:00:00,0.712,0.492,0.411,1.616
2019-08-03 10:00:00,2.188,1.338,0.745,4.271
2019-08-03 11:00:00,3.131,2.067,1.271,6.469
2019-08-03 12:00:00,3.43,2.127,2.199,7.757
2019-08-03 13:00:00,3.461,2.145,2.608,8.214
2019-08-03 14:00:00,3.457,2.123,2.64,8.22
2019-08-03 15:00:00,3.213,2.022,2.492,7.727
2019-08-03 16:00:00,2.433,1.694,2.162,6.29
2019-08-03 17:00:00,0.814,1.183,1.661,3.658
2019-08-03 18:00:00,0.238,0.553,0.969,1.76
2019-08-03 19:00:00,0.17,0.12,0.339,0.629
2019-08-03 20:00:00,0.05,0.028,0.035,0.113
2019-08-03 21:00:00,0.0,0.0,0.0,0.0
2019-08-03 22:00:00,0.0,0.0,0.0,0.0
2019-08-03 23:00:00,0.0,0.0,0.0,0.0
2019-08-04 00:00:00,0.0,0.0,0.0,0.0
2019-08-04 01:00:00,0.0,0.0,0.0,0.0
2019-08-04 02:00:00,0.0,0.0,0.0,0.0
2019-08-04 03:00:00,0.0,0.0,0.0,0.0
2019-08-04 04:00:00,0.0,0.0,0.0,0.0
2019-08-04 05:00:00,0.0,0.0,0.0,0.0
2019-08-04 06:00:00,0.0,0.0,0.0,0.0
2019-08-04 07:00:00,0.049,0.039,0.022,0.109
2019-08-04 08:00:00,0.376,0.226,0.161,0.763
2019-08-04 09:00:00,0.721,0.482,0.296,1.498
2019-08-04 10:00:00,1.88,1.551,0.684,4.115
2019-08-04 11:00:00,2.388,1.851,1.076,5.315
2019-08-04 12:00:00,2.691,1.475,1.456,5.622
2019-08-04 13:00:00,2.113,1.664,2.317,6.094
2019-08-04 14:00:00,3.337,2.092,2.624,8.053
2019-08-04 15:00:00,3.234,1.95,2.485,7.669
2019-08-04 16:00:00,2.447,1.704,2.157,6.307
2019-08-04 17:00:00,0.869,1.188,1.671,3.728
2019-08-04 18:00:00,0.264,0.554,0.972,1.79
2019-08-04 19:00:00,0.18,0.123,0.3,0.603
2019-08-04 20:00:00,0.055,0.031,0.037,0.123
2019-08-04 21:00:00,0.0,0.0,0.0,0.0
2019-08-04 22:00:00,0.0,0.0,0.0,0.0
2019-08-04 23:00:00,0.0,0.0,0.0,0.0
2019-08-05 00:00:00,0.0,0.0,0.0,0.0
2019-08-05 01:00:00,0.0,0.0,0.0,0.0
2019-08-05 02:00:00,0.0,0.0,0.0,0.0
2019-08-05 03:00:00,0.0,0.0,0.0,0.0
2019-08-05 04:00:00,0.0,0.0,0.0,0.0
2019-08-05 05:00:00,0.0,0.0,0.0,0.0
2019-08-05 06:00:00,0.0,0.0,0.0,0.001
2019-08-05 07:00:00,0.161,0.065,0.001,0.227
2019-08-05 08:00:00,0.851,0.804,0.005,1.659
2019-08-05 09:00:00,1.832,1.422,0.015,3.268
2019-08-05 10:00:00,2.592,1.85,0.035,4.477
2019-08-05 11:00:00,3.099,2.049,0.069,5.217
2019-08-05 12:00:00,3.407,2.066,0.119,5.591
2019-08-05 13:00:00,3.463,2.023,1.382,6.868
2019-08-05 14:00:00,3.441,2.093,2.609,8.142
2019-08-05 15:00:00,3.205,2.001,2.438,7.644
2019-08-05 16:00:00,2.435,1.665,2.128,6.227
2019-08-05 17:00:00,0.846,1.171,1.566,3.582
2019-08-05 18:00:00,0.214,0.536,1.033,1.784
2019-08-05 19:00:00,0.28,0.174,0.311,0.765
2019-08-05 20:00:00,0.045,0.023,0.03,0.098
2019-08-05 21:00:00,0.0,0.0,0.0,0.0
2019-08-05 22:00:00,0.0,0.0,0.0,0.0
2019-08-05 23:00:00,0.0,0.0,0.0,0.0
2019-08-06 00:00:00,0.0,0.0,0.0,0.0
2019-08-06 01:00:00,0.0,0.0,0.0,0.0
2019-08-06 02:00:00,0.0,0.0,0.0,0.0
2019-08-06 03:00:00,0.0,0.0,0.0,0.0
2019-08-06 04:00:00,0.0,0.0,0.0,0.0
2019-08-06 05:00:00,0.0,0.0,0.0,0.0
2019-08-06 06:00:00,0.0,0.0,0.0,0.0
2019-08-06 07:00:00,0.068,0.03,0.039,0.137
2019-08-06 08:00:00,0.372,0.252,0.227,0.851
2019-08-06 09:00:00,1.246,0.971,0.614,2.831
2019-08-06 10:00:00,1.482,1.13,0.802,3.414
2019-08-06 11:00:00,1.562,1.043,1.116,3.721
2019-08-06 12:00:00,1.37,1.052,0.771,3.193
2019-08-06 13:00:00,0.877,0.643,0.639,2.16
2019-08-06 14:00:00,1.18,0.779,0.793,2.751
2019-08-06 15:00:00,0.718,0.558,0.511,1.787
2019-08-06 16:00:00,1.07,0.764,0.693,2.528
2019-08-06 17:00:00,0.728,0.509,0.455,1.692
2019-08-06 18:00:00,0.522,0.37,0.341,1.232
2019-08-06 19:00:00,0.13,0.084,0.082,0.295
2019-08-06 20:00:00,0.102,0.064,0.066,0.232
2019-08-06 21:00:00,0.0,0.0,0.0,0.0
2019-08-06 22:00:00,0.0,0.0,0.0,0.0
2019-08-06 23:00:00,0.0,0.0,0.0,0.0
2019-08-07 00:00:00,0.0,0.0,0.0,0.0
2019-08-07 01:00:00,0.0,0.0,0.0,0.0
2019-08-07 02:00:00,0.0,0.0,0.0,0.0
2019-08-07 03:00:00,0.0,0.0,0.0,0.0
2019-08-07 04:00:00,0.0,0.0,0.0,0.0
2019-08-07 05:00:00,0.0,0.0,0.0,0.0
2019-08-07 06:00:00,0.0,0.0,0.0,0.0
2019-08-07 07:00:00,0.05,0.031,0.018,0.1
2019-08-07 08:00:00,0.187,0.142,0.125,0.454
2019-08-07 09:00:00,0.696,0.47,0.41,1.576
2019-08-07 10:00:00,0.956,0.714,0.575,2.244
2019-08-07 11:00:00,1.001,0.642,0.591,2.234
2019-08-07 12:00:00,0.974,0.673,0.619,2.266
2019-08-07 13:00:00,0.624,0.453,0.424,1.501
2019-08-07 14:00:00,0.592,0.458,0.419,1.47
2019-08-07 15:00:00,0.569,0.446,0.383,1.398
2019-08-07 16:00:00,1.578,1.171,1.038,3.787
2019-08-07 17:00:00,0.423,0.324,0.262,1.01
2019-08-07 18:00:00,0.265,0.172,0.154,0.59
2019-08-07 19:00:00,0.207,0.147,0.135,0.489
2019-08-07 20:00:00,0.026,0.028,0.018,0.072
2019-08-07 21:00:00,0.0,0.0,0.0,0.0
2019-08-07 22:00:00,0.0,0.0,0.0,0.0
2019-08-07 23:00:00,0.0,0.0,0.0,0.0
2019-08-08 00:00:00,0.0,0.0,0.0,0.0
2019-08-08 01:00:00,0.0,0.0,0.0,0.0
2019-08-08 02:00:00,0.0,0.0,0.0,0.0
2019-08-08 03:00:00,0.0,0.0,0.0,0.0
2019-08-08 04:00:00,0.0,0.0,0.0,0.0
2019-08-08 05:00:00,0.0,0.0,0.0,0.0
2019-08-08 06:00:00,0.0,0.0,0.0,0.0
2019-08-08 07:00:00,0.01,0.001,0.001,0.011
2019-08-08 08:00:00,0.117,0.072,0.02,0.209
2019-08-08 09:00:00,0.219,0.147,0.112,0.478
2019-08-08 10:00:00,0.338,0.23,0.197,0.765
2019-08-08 11:00:00,0.372,0.227,0.194,0.794
2019-08-08 12:00:00,0.946,0.607,0.52,2.073
2019-08-08 13:00:00,1.598,1.034,0.882,3.515
2019-08-08 14:00:00,2.166,1.669,1.254,5.088
2019-08-08 15:00:00,2.188,1.647,1.286,5.12
2019-08-08 16:00:00,1.478,1.266,1.118,3.862
2019-08-08 17:00:00,0.657,0.46,0.355,1.472
2019-08-08 18:00:00,0.16,0.096,0.083,0.339
2019-08-08 19:00:00,0.122,0.073,0.07,0.265
2019-08-08 20:00:00,0.001,0.0,0.0,0.002
2019-08-08 21:00:00,0.0,0.0,0.0,0.0
2019-08-08 22:00:00,0.0,0.0,0.0,0.0
2019-08-08 23:00:00,0.0,0.0,0.0,0.0
2019-08-09 00:00:00,0.0,0.0,0.0,0.0
2019-08-09 01:00:00,0.0,0.0,0.0,0.0
2019-08-09 02:00:00,0.0,0.0,0.0,0.0
2019-08-09 03:00:00,0.0,0.0,0.0,0.0
2019-08-09 04:00:00,0.0,0.0,0.0,0.0
2019-08-09 05:00:00,0.0,0.0,0.0,0.0
2019-08-09 06:00:00,0.0,0.0,0.0,0.0
2019-08-09 07:00:00,0.113,0.048,0.042,0.204
2019-08-09 08:00:00,0.273,0.148,0.118,0.539
2019-08-09 09:00:00,0.846,0.581,0.365,1.792
2019-08-09 10:00:00,1.564,1.104,0.782,3.451
2019-08-09 11:00:00,1.596,1.069,0.766,3.431
2019-08-09 12:00:00,1.682,1.212,1.115,4.008
2019-08-09 13:00:00,1.1,1.099,1.06,3.259
2019-08-09 14:00:00,2.032,1.554,1.641,5.227
2019-08-09 15:00:00,1.974,1.114,0.993,4.081
2019-08-09 16:00:00,1.295,0.968,0.938,3.2
2019-08-09 17:00:00,1.196,0.971,0.974,3.141
2019-08-09 18:00:00,0.624,0.488,0.544,1.656
2019-08-09 19:00:00,0.276,0.2,0.203,0.679
2019-08-09 20:00:00,0.078,0.048,0.054,0.18
2019-08-09 21:00:00,0.0,0.0,0.0,0.0
2019-08-09 22:00:00,0.0,0.0,0.0,0.0
2019-08-09 23:00:00,0.0,0.0,0.0,0.0
2019-08-10 00:00:00,0.0,0.0,0.0,0.0
2019-08-10 01:00:00,0.0,0.0,0.0,0.0
2019-08-10 02:00:00,0.0,0.0,0.0,0.0
2019-08-10 03:00:00,0.0,0.0,0.0,0.0
2019-08-10 04:00:00,0.0,0.0,0.0,0.0
2019-08-10 05:00:00,0.0,0.0,0.0,0.0
2019-08-10 06:00:00,0.0,0.0,0.0,0.0
2019-08-10 07:00:00,0.204,0.152,0.001,0.357
2019-08-10 08:00:00,0.73,0.572,0.08,1.383
2019-08-10 09:00:00,0.836,0.678,0.398,1.912
2019-08-10 10:00:00,1.204,1.057,0.834,3.095
2019-08-10 11:00:00,2.518,2.042,1.422,5.982
2019-08-10 12:00:00,1.228,1.397,2.007,4.632
2019-08-10 13:00:00,2.302,2.053,2.275,6.63
2019-08-10 14:00:00,2.909,2.203,2.876,7.988
2019-08-10 15:00:00,1.819,1.679,1.926,5.425
2019-08-10 16:00:00,1.479,1.374,1.535,4.388
2019-08-10 17:00:00,1.105,0.873,0.917,2.895
2019-08-10 18:00:00,0.671,0.517,0.524,1.712
2019-08-10 19:00:00,0.179,0.126,0.107,0.413
2019-08-10 20:00:00,0.011,0.004,0.006,0.021
2019-08-10 21:00:00,0.0,0.0,0.0,0.0
2019-08-10 22:00:00,0.0,0.0,0.0,0.0
2019-08-10 23:00:00,0.0,0.0,0.0,0.0
2019-08-11 00:00:00,0.0,0.0,0.0,0.0
2019-08-11 01:00:00,0.0,0.0,0.0,0.0
2019-08-11 02:00:00,0.0,0.0,0.0,0.0
2019-08-11 03:00:00,0.0,0.0,0.0,0.0
2019-08-11 04:00:00,0.0,0.0,0.0,0.0
2019-08-11 05:00:00,0.0,0.0,0.0,0.0
2019-08-11 06:00:00,0.0,0.0,0.0,0.001
2019-08-11 07:00:00,0.142,0.098,0.004,0.244
2019-08-11 08:00:00,0.768,0.739,0.024,1.531
2019-08-11 09:00:00,1.787,1.417,0.144,3.348
2019-08-11 10:00:00,2.15,1.733,0.898,4.781
2019-08-11 11:00:00,2.483,1.784,1.16,5.428
2019-08-11 12:00:00,1.914,2.103,2.334,6.351
2019-08-11 13:00:00,1.49,2.266,2.593,6.348
2019-08-11 14:00:00,1.206,2.202,2.942,6.349
2019-08-11 15:00:00,1.362,2.153,2.747,6.262
2019-08-11 16:00:00,0.941,1.819,2.372,5.133
2019-08-11 17:00:00,0.608,0.88,1.705,3.192
2019-08-11 18:00:00,0.336,0.517,0.839,1.692
2019-08-11 19:00:00,0.196,0.134,0.282,0.611
2019-08-11 20:00:00,0.039,0.021,0.03,0.09
2019-08-11 21:00:00,0.0,0.0,0.0,0.0
2019-08-11 22:00:00,0.0,0.0,0.0,0.0
2019-08-11 23:00:00,0.0,0.0,0.0,0.0
2019-08-12 00:00:00,0.0,0.0,0.0,0.0
2019-08-12 01:00:00,0.0,0.0,0.0,0.0
2019-08-12 02:00:00,0.0,0.0,0.0,0.0
2019-08-12 03:00:00,0.0,0.0,0.0,0.0
2019-08-12 04:00:00,0.0,0.0,0.0,0.0
2019-08-12 05:00:00,0.0,0.0,0.0,0.0
2019-08-12 06:00:00,0.0,0.0,0.0,0.0
2019-08-12 07:00:00,0.111,0.067,0.028,0.206
2019-08-12 08:00:00,0.777,0.777,0.086,1.64
2019-08-12 09:00:00,1.916,1.499,0.204,3.62
2019-08-12 10:00:00,2.721,1.96,0.891,5.572
2019-08-12 11:00:00,3.26,2.146,1.652,7.058
2019-08-12 12:00:00,2.336,2.168,2.631,7.134
2019-08-12 13:00:00,2.556,2.019,2.777,7.352
2019-08-12 14:00:00,2.979,2.053,2.877,7.909
2019-08-12 15:00:00,2.592,1.652,2.225,6.469
2019-08-12 16:00:00,1.568,1.098,1.13,3.796
2019-08-12 17:00:00,1.059,0.781,0.789,2.629
2019-08-12 18:00:00,0.634,0.58,0.832,2.045
2019-08-12 19:00:00,0.175,0.112,0.254,0.54
2019-08-12 20:00:00,0.032,0.016,0.024,0.072
2019-08-12 21:00:00,0.0,0.0,0.0,0.0
2019-08-12 22:00:00,0.0,0.0,0.0,0.0
2019-08-12 23:00:00,0.0,0.0,0.0,0.0
2019-08-13 00:00:00,0.0,0.0,0.0,0.0
2019-08-13 01:00:00,0.0,0.0,0.0,0.0
2019-08-13 02:00:00,0.0,0.0,0.0,0.0
2019-08-13 03:00:00,0.0,0.0,0.0,0.0
2019-08-13 04:00:00,0.0,0.0,0.0,0.0
2019-08-13 05:00:00,0.0,0.0,0.0,0.0
2019-08-13 06:00:00,0.0,0.0,0.0,0.0
2019-08-13 07:00:00,0.07,0.052,0.016,0.138
2019-08-13 08:00:00,0.691,0.637,0.157,1.485
2019-08-13 09:00:00,1.818,1.426,0.225,3.469
2019-08-13 10:00:00,2.668,1.891,0.952,5.512
2019-08-13 11:00:00,3.167,2.0,1.868,7.036
2019-08-13 12:00:00,2.987,1.943,2.589,7.519
2019-08-13 13:00:00,2.175,1.851,2.826,6.851
2019-08-13 14:00:00,2.922,1.996,2.83,7.747
2019-08-13 15:00:00,3.245,1.948,2.662,7.855
2019-08-13 16:00:00,2.528,1.681,2.298,6.507
2019-08-13 17:00:00,1.037,1.174,1.759,3.97
2019-08-13 18:00:00,0.208,0.505,0.994,1.708
2019-08-13 19:00:00,0.138,0.09,0.264,0.492
2019-08-13 20:00:00,0.03,0.014,0.02,0.064
2019-08-13 21:00:00,0.0,0.0,0.0,0.0
2019-08-13 22:00:00,0.0,0.0,0.0,0.0
2019-08-13 23:00:00,0.0,0.0,0.0,0.0
2019-08-14 00:00:00,0.0,0.0,0.0,0.0
2019-08-14 01:00:00,0.0,0.0,0.0,0.0
2019-08-14 02:00:00,0.0,0.0,0.0,0.0
2019-08-14 03:00:00,0.0,0.0,0.0,0.0
2019-08-14 04:00:00,0.0,0.0,0.0,0.0
2019-08-14 05:00:00,0.0,0.0,0.0,0.0
2019-08-14 06:00:00,0.0,0.0,0.0,0.0
2019-08-14 07:00:00,0.07,0.036,0.016,0.122
2019-08-14 08:00:00,0.732,0.743,0.058,1.533
2019-08-14 09:00:00,1.832,1.424,0.162,3.419
2019-08-14 10:00:00,2.588,1.848,0.918,5.353
2019-08-14 11:00:00,3.096,1.998,1.834,6.927
2019-08-14 12:00:00,3.419,1.978,2.528,7.924
